Datum	2021-02-18
Zeit	14:25:18

KSP-h(max)[m]	Zeile-Schnitt(alle_Daten)	Zeile_Schnitt(MM-Daten)
0.28	4020	311


Kistler-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4643.951	770.388	11.09	15601.687	224.592
myoMOTION-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4623.2	652.27	9.39	15256.305	219.62


# Zeit[Hz]	Kraft[N]	Impuls[Ns]	Geschw[m/s]	P_abs[W]	P_rel[W]
8591.000000	805.891000	713.005000	10.264000	8271.630000	119.073000
8592.000000	805.557000	713.075000	10.265000	8269.020000	119.035000
8593.000000	805.891000	713.170000	10.266000	8273.552000	119.101000
8594.000000	805.891000	713.241000	10.267000	8274.373000	119.112000
8595.000000	805.891000	713.336000	10.269000	8275.477000	119.128000
8596.000000	805.891000	713.407000	10.270000	8276.298000	119.140000
8597.000000	805.557000	713.502000	10.271000	8273.969000	119.107000
8598.000000	805.891000	713.573000	10.272000	8278.219000	119.168000
8599.000000	805.563000	713.668000	10.273000	8275.945000	119.135000
8600.000000	805.898000	713.738000	10.275000	8280.206000	119.196000
8601.000000	805.222000	713.833000	10.276000	8274.367000	119.112000
8602.000000	805.223000	713.903000	10.277000	8275.190000	119.124000
8603.000000	805.557000	713.998000	10.278000	8279.725000	119.190000
8604.000000	805.557000	714.069000	10.279000	8280.541000	119.201000
8605.000000	805.557000	714.164000	10.281000	8281.644000	119.217000
8606.000000	805.557000	714.234000	10.282000	8282.459000	119.229000
8607.000000	805.557000	714.329000	10.283000	8283.562000	119.245000
8608.000000	805.557000	714.400000	10.284000	8284.378000	119.256000
8609.000000	805.229000	714.495000	10.285000	8282.099000	119.224000
8610.000000	805.229000	714.565000	10.286000	8282.911000	119.235000
8611.000000	805.229000	714.660000	10.288000	8284.011000	119.251000
8612.000000	805.229000	714.730000	10.289000	8284.824000	119.263000
8613.000000	805.531000	714.825000	10.290000	8289.034000	119.324000
8614.000000	805.190000	714.895000	10.291000	8286.345000	119.285000
8615.000000	805.190000	714.990000	10.293000	8287.444000	119.301000
8616.000000	804.862000	715.060000	10.294000	8284.873000	119.264000
8617.000000	805.190000	715.155000	10.295000	8289.354000	119.328000
8618.000000	804.862000	715.225000	10.296000	8286.782000	119.291000
8619.000000	804.862000	715.319000	10.297000	8287.877000	119.307000
8620.000000	804.862000	715.389000	10.298000	8288.688000	119.319000
8621.000000	804.862000	715.484000	10.300000	8289.783000	119.334000
8622.000000	804.862000	715.554000	10.301000	8290.595000	119.346000
8623.000000	804.862000	715.648000	10.302000	8291.690000	119.362000
8624.000000	804.533000	715.718000	10.303000	8289.113000	119.325000
8625.000000	804.533000	715.812000	10.304000	8290.205000	119.340000
8626.000000	804.533000	715.882000	10.305000	8291.014000	119.352000
8627.000000	804.533000	715.977000	10.307000	8292.105000	119.368000
8628.000000	804.868000	716.046000	10.308000	8296.369000	119.429000
8629.000000	805.203000	716.141000	10.309000	8300.920000	119.495000
8630.000000	804.570000	716.211000	10.310000	8295.207000	119.412000
8631.000000	804.905000	716.306000	10.311000	8299.754000	119.478000
8632.000000	804.905000	716.376000	10.312000	8300.568000	119.490000
8633.000000	804.905000	716.470000	10.314000	8301.662000	119.505000
8634.000000	804.905000	716.540000	10.315000	8302.475000	119.517000
8635.000000	804.905000	716.635000	10.316000	8303.569000	119.533000
8636.000000	804.905000	716.705000	10.317000	8304.382000	119.544000
8637.000000	804.905000	716.799000	10.319000	8305.475000	119.560000
8638.000000	804.577000	716.869000	10.320000	8302.896000	119.523000
8639.000000	804.905000	716.964000	10.321000	8307.380000	119.588000
8640.000000	804.577000	717.034000	10.322000	8304.800000	119.550000
8641.000000	804.577000	717.128000	10.323000	8305.890000	119.566000
8642.000000	804.577000	717.198000	10.324000	8306.701000	119.578000
8643.000000	804.577000	717.292000	10.326000	8307.791000	119.594000
8644.000000	804.912000	717.362000	10.327000	8312.064000	119.655000
8645.000000	804.912000	717.457000	10.328000	8313.157000	119.671000
8646.000000	804.912000	717.527000	10.329000	8313.971000	119.682000
8647.000000	804.912000	717.621000	10.330000	8315.064000	119.698000
8648.000000	804.571000	717.691000	10.331000	8312.360000	119.659000
8649.000000	804.912000	717.785000	10.333000	8316.968000	119.726000
8650.000000	804.571000	717.856000	10.334000	8314.265000	119.687000
8651.000000	804.571000	717.950000	10.335000	8315.353000	119.702000
8652.000000	804.912000	718.020000	10.336000	8319.685000	119.765000
8653.000000	804.912000	718.114000	10.338000	8320.777000	119.780000
8654.000000	804.874000	718.185000	10.339000	8321.207000	119.787000
8655.000000	804.571000	718.279000	10.340000	8319.163000	119.757000
8656.000000	804.874000	718.349000	10.341000	8323.111000	119.814000
8657.000000	804.874000	718.443000	10.342000	8324.203000	119.830000
8658.000000	804.874000	718.513000	10.343000	8325.017000	119.842000
8659.000000	804.874000	718.608000	10.345000	8326.109000	119.857000
8660.000000	804.874000	718.678000	10.346000	8326.923000	119.869000
8661.000000	804.874000	718.772000	10.347000	8328.016000	119.885000
8662.000000	804.874000	718.842000	10.348000	8328.830000	119.896000
8663.000000	804.874000	718.937000	10.349000	8329.922000	119.912000
8664.000000	805.176000	719.007000	10.350000	8333.853000	119.969000
8665.000000	804.874000	719.101000	10.352000	8331.831000	119.940000
8666.000000	804.874000	719.172000	10.353000	8332.644000	119.951000
8667.000000	805.176000	719.266000	10.354000	8336.856000	120.012000
8668.000000	804.874000	719.336000	10.355000	8334.554000	119.979000
8669.000000	805.504000	719.431000	10.356000	8342.170000	120.088000
8670.000000	805.504000	719.502000	10.357000	8342.991000	120.100000
8671.000000	805.504000	719.596000	10.359000	8344.088000	120.116000
8672.000000	805.176000	719.667000	10.360000	8341.503000	120.079000
8673.000000	804.874000	719.761000	10.361000	8339.476000	120.050000
8674.000000	805.176000	719.832000	10.362000	8343.411000	120.106000
8675.000000	805.504000	719.926000	10.364000	8347.914000	120.171000
8676.000000	805.504000	719.997000	10.365000	8348.734000	120.183000
8677.000000	805.504000	720.092000	10.366000	8349.832000	120.199000
8678.000000	805.504000	720.162000	10.367000	8350.652000	120.211000
8679.000000	805.504000	720.257000	10.368000	8351.749000	120.226000
8680.000000	805.838000	720.328000	10.369000	8356.034000	120.288000
8681.000000	805.838000	720.423000	10.371000	8357.135000	120.304000
8682.000000	805.838000	720.494000	10.372000	8357.958000	120.316000
8683.000000	805.504000	720.588000	10.373000	8355.592000	120.282000
8684.000000	805.838000	720.659000	10.374000	8359.878000	120.343000
8685.000000	805.838000	720.754000	10.376000	8360.980000	120.359000
8686.000000	805.838000	720.825000	10.377000	8361.802000	120.371000
8687.000000	805.838000	720.920000	10.378000	8362.903000	120.387000
8688.000000	805.838000	720.991000	10.379000	8363.725000	120.399000
8689.000000	805.838000	721.086000	10.380000	8364.827000	120.415000
8690.000000	806.179000	721.157000	10.381000	8369.184000	120.477000
8691.000000	805.838000	721.252000	10.383000	8366.753000	120.442000
8692.000000	805.838000	721.323000	10.384000	8367.574000	120.454000
8693.000000	805.838000	721.418000	10.385000	8368.677000	120.470000
8694.000000	806.179000	721.489000	10.386000	8373.034000	120.533000
8695.000000	806.167000	721.584000	10.387000	8374.019000	120.547000
8696.000000	806.507000	721.655000	10.388000	8378.380000	120.610000
8697.000000	806.507000	721.750000	10.390000	8379.489000	120.626000
8698.000000	806.507000	721.822000	10.391000	8380.315000	120.638000
8699.000000	806.507000	721.917000	10.392000	8381.425000	120.654000
8700.000000	806.507000	721.988000	10.393000	8382.251000	120.665000
8701.000000	806.507000	722.084000	10.395000	8383.360000	120.681000
8702.000000	806.507000	722.155000	10.396000	8384.187000	120.693000
8703.000000	806.507000	722.251000	10.397000	8385.296000	120.709000
8704.000000	806.507000	722.322000	10.398000	8386.122000	120.721000
8705.000000	806.507000	722.417000	10.399000	8387.231000	120.737000
8706.000000	806.507000	722.488000	10.400000	8388.058000	120.749000
8707.000000	806.507000	722.584000	10.402000	8389.167000	120.765000
8708.000000	806.507000	722.655000	10.403000	8389.993000	120.777000
8709.000000	806.836000	722.751000	10.404000	8394.524000	120.842000
8710.000000	806.836000	722.822000	10.405000	8395.353000	120.854000
8711.000000	806.841000	722.918000	10.407000	8396.521000	120.871000
8712.000000	807.170000	722.989000	10.408000	8400.772000	120.932000
8713.000000	806.836000	723.085000	10.409000	8398.410000	120.898000
8714.000000	807.505000	723.157000	10.410000	8406.206000	121.010000
8715.000000	807.170000	723.253000	10.411000	8403.836000	120.976000
8716.000000	807.170000	723.325000	10.413000	8404.666000	120.988000
8717.000000	807.170000	723.421000	10.414000	8405.783000	121.004000
8718.000000	807.170000	723.492000	10.415000	8406.613000	121.016000
8719.000000	807.170000	723.588000	10.416000	8407.730000	121.032000
8720.000000	807.170000	723.660000	10.417000	8408.560000	121.044000
8721.000000	806.836000	723.756000	10.419000	8406.196000	121.010000
8722.000000	807.505000	723.827000	10.420000	8413.997000	121.122000
8723.000000	807.170000	723.923000	10.421000	8411.625000	121.088000
8724.000000	807.505000	723.995000	10.422000	8415.947000	121.150000
8725.000000	807.505000	724.091000	10.424000	8417.069000	121.167000
8726.000000	807.505000	724.163000	10.425000	8417.900000	121.179000
8727.000000	807.505000	724.259000	10.426000	8419.023000	121.195000
8728.000000	807.505000	724.331000	10.427000	8419.854000	121.207000
8729.000000	807.505000	724.427000	10.428000	8420.976000	121.223000
8730.000000	807.505000	724.499000	10.429000	8421.807000	121.235000
8731.000000	807.505000	724.596000	10.431000	8422.930000	121.251000
8732.000000	807.505000	724.667000	10.432000	8423.761000	121.263000
8733.000000	807.505000	724.764000	10.433000	8424.883000	121.279000
8734.000000	807.505000	724.835000	10.434000	8425.714000	121.291000
8735.000000	807.505000	724.932000	10.436000	8426.837000	121.307000
8736.000000	807.505000	725.003000	10.437000	8427.668000	121.319000
8737.000000	807.505000	725.100000	10.438000	8428.790000	121.335000
8738.000000	807.505000	725.171000	10.439000	8429.621000	121.347000
8739.000000	807.505000	725.268000	10.440000	8430.743000	121.363000
8740.000000	807.505000	725.339000	10.442000	8431.574000	121.375000
8741.000000	807.170000	725.436000	10.443000	8429.196000	121.341000
8742.000000	807.505000	725.507000	10.444000	8433.524000	121.404000
8743.000000	807.170000	725.603000	10.445000	8431.146000	121.369000
8744.000000	807.170000	725.675000	10.446000	8431.973000	121.381000
8745.000000	807.505000	725.771000	10.448000	8436.596000	121.448000
8746.000000	807.170000	725.843000	10.449000	8433.924000	121.409000
8747.000000	807.505000	725.939000	10.450000	8438.546000	121.476000
8748.000000	806.841000	726.010000	10.451000	8432.438000	121.388000
8749.000000	806.841000	726.106000	10.453000	8433.554000	121.404000
8750.000000	807.170000	726.178000	10.454000	8437.817000	121.465000
8751.000000	806.841000	726.274000	10.455000	8435.498000	121.432000
8752.000000	806.841000	726.345000	10.456000	8436.323000	121.444000
8753.000000	806.841000	726.441000	10.457000	8437.439000	121.460000
8754.000000	806.841000	726.512000	10.458000	8438.265000	121.472000
8755.000000	806.841000	726.608000	10.460000	8439.381000	121.488000
8756.000000	806.830000	726.679000	10.461000	8440.084000	121.498000
8757.000000	806.841000	726.775000	10.462000	8441.322000	121.516000
8758.000000	806.830000	726.846000	10.463000	8442.025000	121.526000
8759.000000	806.830000	726.942000	10.465000	8443.141000	121.542000
8760.000000	806.501000	727.013000	10.466000	8440.525000	121.504000
8761.000000	806.501000	727.109000	10.467000	8441.638000	121.520000
8762.000000	806.501000	727.180000	10.468000	8442.461000	121.532000
8763.000000	806.501000	727.276000	10.469000	8443.573000	121.548000
8764.000000	806.501000	727.347000	10.470000	8444.396000	121.560000
8765.000000	806.167000	727.443000	10.472000	8442.010000	121.526000
8766.000000	805.866000	727.513000	10.473000	8439.675000	121.492000
8767.000000	806.167000	727.609000	10.474000	8443.937000	121.553000
8768.000000	806.501000	727.679000	10.475000	8448.257000	121.616000
8769.000000	806.167000	727.775000	10.477000	8445.869000	121.581000
8770.000000	806.167000	727.846000	10.478000	8446.688000	121.593000
8771.000000	805.866000	727.941000	10.479000	8444.643000	121.564000
8772.000000	806.200000	728.012000	10.480000	8448.960000	121.626000
8773.000000	806.200000	728.107000	10.481000	8450.072000	121.642000
8774.000000	805.866000	728.178000	10.482000	8447.388000	121.603000
8775.000000	805.866000	728.273000	10.484000	8448.496000	121.619000
8776.000000	805.860000	728.344000	10.485000	8449.245000	121.630000
8777.000000	805.860000	728.439000	10.486000	8450.353000	121.646000
8778.000000	806.200000	728.510000	10.487000	8454.740000	121.709000
8779.000000	805.526000	728.605000	10.489000	8448.775000	121.623000
8780.000000	805.526000	728.675000	10.490000	8449.587000	121.635000
8781.000000	806.188000	728.771000	10.491000	8457.648000	121.751000
8782.000000	806.188000	728.841000	10.492000	8458.467000	121.763000
8783.000000	805.860000	728.937000	10.493000	8456.128000	121.729000
8784.000000	805.854000	729.007000	10.494000	8456.887000	121.740000
8785.000000	806.195000	729.103000	10.496000	8461.570000	121.807000
8786.000000	806.188000	729.174000	10.497000	8462.321000	121.818000
8787.000000	805.854000	729.269000	10.498000	8459.925000	121.784000
8788.000000	806.188000	729.340000	10.499000	8464.248000	121.846000
8789.000000	806.188000	729.435000	10.500000	8465.360000	121.862000
8790.000000	806.188000	729.506000	10.501000	8466.178000	121.874000
8791.000000	806.188000	729.602000	10.503000	8467.290000	121.890000
8792.000000	806.529000	729.672000	10.504000	8471.684000	121.953000
8793.000000	806.529000	729.768000	10.505000	8472.800000	121.969000
8794.000000	806.529000	729.839000	10.506000	8473.620000	121.981000
8795.000000	806.529000	729.935000	10.508000	8474.736000	121.997000
8796.000000	806.188000	730.006000	10.509000	8471.978000	121.957000
8797.000000	806.188000	730.101000	10.510000	8473.090000	121.973000
8798.000000	806.188000	730.172000	10.511000	8473.908000	121.985000
8799.000000	806.857000	730.268000	10.512000	8482.056000	122.102000
8800.000000	806.857000	730.339000	10.513000	8482.881000	122.114000
8801.000000	806.857000	730.435000	10.515000	8483.999000	122.130000
8802.000000	806.517000	730.506000	10.516000	8481.242000	122.090000
8803.000000	806.857000	730.602000	10.517000	8485.938000	122.158000
8804.000000	806.857000	730.673000	10.518000	8486.763000	122.170000
8805.000000	806.517000	730.769000	10.520000	8484.297000	122.134000
8806.000000	806.857000	730.840000	10.521000	8488.702000	122.198000
8807.000000	806.857000	730.936000	10.522000	8489.819000	122.214000
8808.000000	806.857000	731.007000	10.523000	8490.643000	122.226000
8809.000000	806.517000	731.103000	10.524000	8488.177000	122.190000
8810.000000	806.851000	731.174000	10.526000	8492.514000	122.253000
8811.000000	806.851000	731.270000	10.527000	8493.633000	122.269000
8812.000000	806.522000	731.341000	10.528000	8490.995000	122.231000
8813.000000	806.851000	731.437000	10.529000	8495.572000	122.297000
8814.000000	806.851000	731.508000	10.530000	8496.396000	122.309000
8815.000000	806.851000	731.604000	10.532000	8497.513000	122.325000
8816.000000	806.851000	731.675000	10.533000	8498.338000	122.337000
8817.000000	806.851000	731.772000	10.534000	8499.455000	122.353000
8818.000000	806.851000	731.843000	10.535000	8500.280000	122.364000
8819.000000	806.851000	731.939000	10.537000	8501.397000	122.381000
8820.000000	806.851000	732.010000	10.538000	8502.221000	122.392000
8821.000000	807.180000	732.106000	10.539000	8506.804000	122.458000
8822.000000	807.180000	732.177000	10.540000	8507.632000	122.470000
8823.000000	807.180000	732.274000	10.541000	8508.752000	122.486000
8824.000000	807.180000	732.345000	10.542000	8509.580000	122.498000
8825.000000	807.180000	732.441000	10.544000	8510.699000	122.514000
8826.000000	807.180000	732.513000	10.545000	8511.527000	122.526000
8827.000000	807.180000	732.609000	10.546000	8512.647000	122.543000
8828.000000	807.514000	732.680000	10.547000	8516.999000	122.605000
8829.000000	807.807000	732.777000	10.549000	8521.220000	122.666000
8830.000000	807.514000	732.849000	10.550000	8518.956000	122.633000
8831.000000	808.141000	732.945000	10.551000	8526.703000	122.745000
8832.000000	807.801000	733.017000	10.552000	8523.947000	122.705000
8833.000000	808.141000	733.114000	10.553000	8528.665000	122.773000
8834.000000	808.141000	733.186000	10.554000	8529.503000	122.785000
8835.000000	807.801000	733.283000	10.556000	8527.035000	122.750000
8836.000000	808.141000	733.355000	10.557000	8531.465000	122.813000
8837.000000	808.141000	733.452000	10.558000	8532.592000	122.830000
8838.000000	808.141000	733.524000	10.559000	8533.430000	122.842000
